
                     X                   displacement                force         

                   0.                       0.                       1.30514503    
                  50.0002174E-06           12.4983587E-03          138.376266      
                 100.003365E-06            24.9982662E-03          471.707397      
                 150.0065E-06              37.4932747E-03          461.125916      
                 200.00235E-06             49.986248E-03           740.553589      
                 250.005478E-06            62.4810486E-03          781.980591      
                 300.001312E-06            74.9740524E-03            1.03087068E+03
                 350.004456E-06            87.4688568E-03            1.46809375E+03
                 400.000305E-06            99.9618301E-03            1.35002434E+03
                 450.003448E-06           112.456635E-03             1.67313588E+03
                 500.00351E-06            124.962402E-03             1.6507467E+03 
                 550.003906E-06           137.5065E-03               1.93317008E+03
                 600.004272E-06           150.050644E-03             2.21837568E+03
                 650.0047E-06             162.594788E-03             2.2387495E+03 
                 700.005066E-06           175.138901E-03             2.51519752E+03
                 750.005432E-06           187.682922E-03             2.55527902E+03
                 800.005798E-06           200.226959E-03             2.88074112E+03
                 850.006165E-06           212.771103E-03             3.03279948E+03
                 900.006531E-06           225.315125E-03             3.14240026E+03
                 950.006958E-06           237.884872E-03             3.54045463E+03
                   1.00000429E-03         250.432465E-03             3.46006203E+03
                   1.05000126E-03         262.927032E-03             3.67010117E+03
                   1.10000563E-03         275.423157E-03             3.83808756E+03
                   1.1500026E-03          287.917633E-03             3.94867492E+03
                   1.20000696E-03         300.414093E-03             4.40187168E+03
                   1.25000393E-03         312.9086E-03               4.37247896E+03
                   1.30000091E-03         325.403137E-03             4.62535858E+03
                   1.35000527E-03         337.899323E-03             4.68968964E+03
                   1.40000224E-03         350.39386E-03              4.94900894E+03
                   1.4500066E-03          362.890228E-03             5.19939232E+03
                   1.50000358E-03         375.384644E-03             5.15208197E+03
                   1.55000067E-03         387.879272E-03             5.59466124E+03
                   1.60000491E-03         400.375397E-03             5.56172132E+03
                   1.650002E-03           412.870087E-03             5.76231289E+03
                   1.70000637E-03         425.366364E-03             5.97301722E+03
                   1.75000334E-03         437.860718E-03             6.13541603E+03
                   1.80000031E-03         450.355286E-03             6.50700474E+03
                   1.85000467E-03         462.851562E-03             6.46565628E+03
                   1.90000165E-03         475.249268E-03             6.70403528E+03
                   1.95000601E-03         487.643982E-03             6.76544762E+03
                   2.00000238E-03         500.224121E-03             6.98719549E+03
                   2.0500071E-03          512.819031E-03             7.31747675E+03
                   2.10000443E-03         525.411682E-03             7.28966379E+03
                   2.15000176E-03         538.004822E-03             7.60807133E+03
                   2.20000625E-03         550.599182E-03             7.73952532E+03
                   2.25000358E-03         563.192322E-03             7.83231592E+03
                   2.30000091E-03         575.784912E-03             8.21071243E+03
                   2.35000563E-03         588.379822E-03             8.18771362E+03
                   2.40000296E-03         600.972839E-03             8.54332256E+03
                   2.45000029E-03         613.565491E-03             8.62839508E+03
                   2.50000477E-03         626.1604E-03               8.73011303E+03
                   2.5500021E-03          638.753052E-03             8.9842186E+03 
                   2.60000682E-03         651.347961E-03             9.08493042E+03
                   2.65000415E-03         663.940491E-03             9.4381609E+03 
                   2.70000148E-03         676.533508E-03             9.50220776E+03
                   2.75000596E-03         689.128235E-03             9.60641479E+03
                   2.80000329E-03         701.721191E-03             9.87744999E+03
                   2.85000086E-03         714.314148E-03             9.94840622E+03
                   2.90000534E-03         726.908875E-03            10.4036589E+03 
                   2.95000267E-03         739.50177E-03             10.3902578E+03 
                   3.E-03                 752.094299E-03            10.5170507E+03 
                   3.05000448E-03         764.689148E-03            10.7756777E+03 
                   3.10000205E-03         777.282166E-03            10.8182468E+03 
                   3.15000653E-03         789.876892E-03            11.1614227E+03 
                   3.20000386E-03         802.46936E-03             11.198513E+03  
                   3.25000119E-03         815.062744E-03            11.40413E+03   
                   3.30000591E-03         827.657532E-03            11.6472073E+03 
                   3.35000324E-03         840.250061E-03            11.6646309E+03 
                   3.40000057E-03         852.842957E-03            11.9394655E+03 
                   3.45000505E-03         865.437805E-03            11.9159298E+03 
                   3.50000238E-03         878.030701E-03            12.141511E+03  
                   3.54999971E-03         890.62323E-03             12.2030678E+03 
                   3.60000443E-03         903.217896E-03            12.2056532E+03 
                   3.65000176E-03         915.811401E-03            12.3787518E+03 
                   3.70000625E-03         928.457214E-03            12.3941145E+03 
                   3.75000358E-03         941.256165E-03            12.4372921E+03 
                   3.80000091E-03         954.055725E-03            12.5243168E+03 
                   3.85000563E-03         966.856628E-03            12.5261869E+03 
                   3.90000296E-03         979.656189E-03            12.6061163E+03 
                   3.95000362E-03         992.106873E-03            12.6302176E+03 
                   4.00000429E-03           1.00450695              12.6536674E+03 
                   4.05000544E-03           1.01690674              12.7336702E+03 
                   4.1000061E-03            1.02930653              12.7369061E+03 
                   4.15000677E-03           1.04170656              12.7919092E+03 
                   4.20000029E-03           1.05410564              12.8390131E+03 
                   4.25000095E-03           1.06650531              12.8396034E+03 
                   4.3000021E-03            1.07890522              12.8974771E+03 
                   4.35000277E-03           1.09130538              12.9139528E+03 
                   4.40000391E-03           1.10370624              12.9334469E+03 
                   4.45000458E-03           1.11610615              12.9921427E+03 
                   4.50000525E-03           1.12850618              12.9949036E+03 
                   4.55000639E-03           1.14090681              13.030138E+03  
                   4.59999943E-03           1.15330493              13.0674896E+03 
                   4.65000057E-03           1.16570485              13.0656195E+03 
                   4.70000124E-03           1.178105                13.101779E+03  
                   4.75000238E-03           1.19050586              13.1117353E+03 
                   4.80000305E-03           1.20290577              13.1186924E+03 
                   4.85000372E-03           1.21530581              13.1521387E+03 
                   4.90000486E-03           1.22770655              13.1512146E+03 
                   4.95000553E-03           1.24010634              13.1678658E+03 
                   5.0000062E-03            1.25250638              13.1813602E+03 
                   5.04999971E-03           1.2649045               13.1750631E+03 
                   5.10000086E-03           1.27730548              13.1873665E+03 
                   5.15000153E-03           1.28970551              13.180994E+03  
                   5.20000219E-03           1.30210543              13.1835089E+03 
                   5.25000334E-03           1.31450617              13.1709509E+03 
                   5.30000401E-03           1.32690597              13.1681776E+03 
                   5.35000467E-03           1.339306                13.1509886E+03 
                   5.40000582E-03           1.3517071               13.1398659E+03 
                   5.45000648E-03           1.36410677              13.1198597E+03 
                   5.5E-03                  1.37650526              13.1001644E+03 
                   5.55000067E-03           1.38890505              13.0759373E+03 
                   5.60000181E-03           1.40130579              13.0513897E+03 
                   5.65000248E-03           1.41370547              13.0207272E+03 
                   5.70000315E-03           1.42610562              12.9893217E+03 
                   5.75000429E-03           1.43850672              12.9547281E+03 
                   5.80000496E-03           1.45090628              12.9169283E+03 
                   5.8500061E-03            1.46330643              12.8782578E+03 
                   5.90000677E-03           1.4757067               12.8354034E+03 
                   5.95000029E-03           1.48810542              12.790657E+03  
                   6.00000095E-03           1.50050497              12.7424717E+03 
                   6.05000162E-03           1.51290524              12.6925449E+03 
                   6.10000277E-03           1.52530634              12.6391525E+03 
                   6.15000391E-03           1.53768277              12.5417099E+03 
                   6.20000029E-03           1.55002487              12.6367188E+03 
                   6.25000286E-03           1.56236792              12.3366079E+03 
                   6.3000021E-03            1.57492459              12.5390406E+03 
                   6.35000467E-03           1.58772552              12.2263556E+03 
                   6.40000105E-03           1.60052478              12.2460251E+03 
                   6.4500041E-03            1.61332572              12.1777706E+03 
                   6.50000048E-03           1.62612498              12.0404234E+03 
                   6.55000353E-03           1.63892496              11.9721289E+03 
                   6.5999999E-03            1.65172446              11.8181944E+03 
                   6.65000105E-03           1.6645242               11.7156935E+03 
                   6.70000219E-03           1.67732489              11.610836E+03  
                   6.75000286E-03           1.69012463              11.4898109E+03 
                   6.80000401E-03           1.70292532              11.28512E+03   
                   6.85000467E-03           1.71572506              11.2149448E+03 
                   6.9000001E-03            1.72852349              10.9601345E+03 
                   6.95000076E-03           1.74093342              10.8774633E+03 
                   7.00000429E-03           1.75315237              10.6763515E+03 
                   7.05000305E-03           1.76537037              10.4860659E+03 
                   7.10000134E-03           1.77758801              10.363718E+03  
                   7.1500001E-03            1.78980625              10.1034822E+03 
                   7.20000362E-03           1.80202496               9.98087406E+03
                   7.25000191E-03           1.81426263               9.73416233E+03
                   7.30000019E-03           1.82706344               9.53299427E+03
                   7.35000277E-03           1.83986306               9.33902836E+03
                   7.40000105E-03           1.85266256               9.04910851E+03
                   7.45000362E-03           1.86546338               8.86238194E+03
                   7.50000191E-03           1.87764716               8.60417652E+03
                   7.54999971E-03           1.88980603               8.38435745E+03
                   7.60000038E-03           1.90208936               8.187397E+03  
                   7.65000296E-03           1.91417968               7.94933748E+03
                   7.70000076E-03           1.92626846               7.79685593E+03
                   7.75000334E-03           1.93835747               7.57153893E+03
                   7.80000114E-03           1.95019555               7.43197393E+03
                   7.85000134E-03           1.96264005               7.24097633E+03
                   7.90000248E-03           1.97544086               7.05848885E+03
                   7.94999933E-03           1.98823941               6.92781734E+03
                   8.E-03                   2.00104046               6.76536608E+03
                   8.05000114E-03           2.01383996               6.63683319E+03
                   8.10000229E-03           2.02664089               6.53041887E+03
                   8.15000248E-03           2.03944039               6.40301514E+03
                   8.19999981E-03           2.0522387                6.31547928E+03
                   8.25000095E-03           2.06504035               6.21159697E+03
                   8.3000021E-03            2.07783914               6.11889887E+03
                   8.35000229E-03           2.08973336               6.04970407E+03
                   8.39999962E-03           2.10093331               5.96123075E+03
                   8.45000076E-03           2.11213326               5.90336847E+03
                   8.50000095E-03           2.12333322               5.82724857E+03
                   8.5500021E-03            2.13453388               5.76882076E+03
                   8.59999943E-03           2.14573312               5.70646477E+03
                   8.65000057E-03           2.15693307               5.64566517E+03
                   8.70000076E-03           2.16813302               5.59543371E+03
                   8.75000191E-03           2.17933369               5.53544044E+03
                   8.80000305E-03           2.19053364               5.49001646E+03
                   8.84999943E-03           2.20173287               5.43397522E+03
                   8.90000057E-03           2.21293354               5.39283848E+03
                   8.95000172E-03           2.22413349               5.34579611E+03
                   9.00000286E-03           2.23533344               5.30283594E+03
                   9.04999924E-03           2.24653268               5.26062775E+03
                   9.10000038E-03           2.25773335               5.21786737E+03
                   9.15000153E-03           2.2689333                5.18070269E+03
                   9.20000172E-03           2.28013492               5.14566708E+03
                   9.24999905E-03           2.29133296               5.11725998E+03
                   9.30000019E-03           2.30253315               5.09932423E+03
                   9.35000134E-03           2.3137331                5.07795382E+03
                   9.40000153E-03           2.32493472               5.05995226E+03
                   9.45000267E-03           2.33613515               5.03703451E+03
                   9.5E-03                  2.34733295               5.01667547E+03
                   9.55000019E-03           2.35853457               4.99500179E+03
                   9.60000134E-03           2.36973453               4.97451448E+03
                   9.65000248E-03           2.38093495               4.95282507E+03
                   9.69999981E-03           2.39213276               4.93194151E+03
                   9.75E-03                 2.40333438               4.91172886E+03
                   9.80000114E-03           2.41453481               4.88990355E+03
                   9.85000229E-03           2.42573476               4.87316465E+03
                   9.90000248E-03           2.43693471               4.85265303E+03
                   9.94999981E-03           2.44813418               4.8355875E+03 
                  10.E-03                   2.45933414               4.81820965E+03




