time,C_mol,CL_mol,CT_mol,C_wtppm,CL_wtppm,CT_wtppm
0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,5.96713352,4.99377203,0.973776306,0.761225708,0.637038147,0.124247406
600.0,8.73153687,7.36281395,1.36913967,1.11397564,0.939457214,0.174652603
1800.0,8.92665863,7.53093815,1.39716637,1.13899648,0.960831848,0.178218399
7200.0,8.92667103,7.53101683,1.39716852,1.13900578,0.960839233,0.178220245
