time,C_mol,CL_mol,CT_mol,C_wtppm,CL_wtppm,CT_wtppm
0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,5.18634367,4.32398701,0.862086182,0.661462891,0.55159491,0.109976311
600.0,7.6856389,6.46560955,1.2192415,0.980354431,0.824815125,0.155567245
1800.0,7.88903332,6.64015293,1.24855375,1.00605536,0.847185425,0.159214737
7200.0,7.8892355,6.64036036,1.24857664,1.00606656,0.847210754,0.159216187
