time,C_mol,CL_mol,CT_mol,C_wtppm,CL_wtppm,CT_wtppm
0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,3.66287231,3.01833749,0.644134705,0.467104767,0.384950134,0.082193779
600.0,5.71326828,4.77658939,0.937696533,0.728788147,0.609226257,0.119629318
1800.0,8.03957558,6.77048922,1.27012491,1.02576363,0.863596191,0.16203656
7200.0,9.25991917,7.81649065,1.44434965,1.18143153,0.997006287,0.184300171
