
                  X             displacement          force      

                0.                 0.                -0.         
                5.                 8.E-03           110.533      
               10.                16.E-03           221.057      
               15.                24.E-03           331.574      
               20.                32.E-03           442.082      
               25.                40.E-03           552.582      
               30.                48.E-03           663.073      
               35.                56.E-03           773.556      
               40.                64.E-03           884.031      
               45.                72.E-03           994.498      
               50.                80.E-03             1.10496E+03
               55.                88.E-03             1.21541E+03
               60.                96.E-03             1.32585E+03
               65.               104.E-03             1.43628E+03
               70.               112.E-03             1.54671E+03
               75.               120.E-03             1.65712E+03
               80.               128.E-03             1.76753E+03
               85.               136.E-03             1.87793E+03
               90.               144.E-03             1.98832E+03
               95.               152.E-03             2.09871E+03
              100.               160.E-03             2.20908E+03
              105.               168.E-03             2.31945E+03
              110.               176.E-03             2.42981E+03
              115.               184.E-03             2.54016E+03
              120.               192.E-03             2.6505E+03 
              125.               200.E-03             2.76084E+03
              130.               208.E-03             2.87116E+03
              135.               216.E-03             2.98148E+03
              140.               224.E-03             3.09179E+03
              145.               232.E-03             3.20209E+03
              150.               240.E-03             3.31238E+03
              155.               248.E-03             3.42267E+03
              160.               256.E-03             3.53295E+03
              165.               264.E-03             3.64321E+03
              170.               272.E-03             3.75347E+03
              175.               280.E-03             3.86372E+03
              180.               288.E-03             3.97397E+03
              185.               296.E-03             4.0842E+03 
              190.               304.E-03             4.19443E+03
              195.               312.E-03             4.30465E+03
              200.               320.E-03             4.41486E+03
              205.               328.E-03             4.52506E+03
              210.               336.E-03             4.63525E+03
              215.               344.E-03             4.74544E+03
              220.               352.E-03             4.85562E+03
              225.               360.E-03             4.96579E+03
              230.               368.E-03             5.07595E+03
              235.               376.E-03             5.1861E+03 
              240.               384.E-03             5.29624E+03
              245.               392.E-03             5.40638E+03
              250.               400.E-03             5.5165E+03 
              255.               408.E-03             5.62659E+03
              260.               416.E-03             5.73666E+03
              265.               424.E-03             5.84668E+03
              270.               432.E-03             5.95667E+03
              275.               440.E-03             6.06661E+03
              280.               448.E-03             6.17651E+03
              285.               456.E-03             6.28637E+03
              290.               464.E-03             6.39617E+03
              295.               472.E-03             6.50591E+03
              300.               480.E-03             6.61559E+03
              305.               488.E-03             6.72519E+03
              310.               496.E-03             6.83472E+03
              315.               504.E-03             6.94416E+03
              320.               512.E-03             7.05351E+03
