
                     X                   displacement                force         

                   0.                       0.                     845.714783E-03  
                  50.0037193E-06            9.00033474E-03          80.400795      
                 100.003197E-06            18.0024281E-03          328.321259      
                 150.001526E-06            27.0011654E-03          327.368805      
                 200.007736E-06            35.99823E-03            529.593384      
                 250.004791E-06            44.9953041E-03          555.089661      
                 300.007507E-06            54.0057716E-03          686.941956      
                 350.000885E-06            63.0102463E-03            1.02320898E+03
                 400.003601E-06            72.0107498E-03          964.709229      
                 450.006317E-06            81.0112762E-03            1.15945947E+03
                 500.009064E-06            90.0117416E-03            1.17059529E+03
                 550.002441E-06            99.0105438E-03            1.31137991E+03
                 600.005127E-06           108.011017E-03             1.51874638E+03
                 650.007874E-06           117.011536E-03             1.55428064E+03
                 700.001221E-06           126.010361E-03             1.84432232E+03
                 750.003967E-06           135.010773E-03             1.85823417E+03
                 800.006714E-06           144.011276E-03             2.02733254E+03
                 850.000061E-06           153.010117E-03             2.14658189E+03
                 900.002808E-06           162.01062E-03              2.11052465E+03
                 950.005493E-06           171.011032E-03             2.40370417E+03
                   1.00000823E-03         180.011551E-03             2.5154748E+03 
                   1.05000162E-03         189.010315E-03             2.62236357E+03
                   1.10000432E-03         198.010895E-03             2.73138618E+03
                   1.15000701E-03         207.011276E-03             2.7813077E+03 
                   1.20000041E-03         216.010101E-03             3.07497525E+03
                   1.2500031E-03          225.010696E-03             3.07792926E+03
                   1.30000579E-03         234.0336E-03               3.28464723E+03
                   1.35000849E-03         243.074097E-03             3.4207027E+03 
                   1.40000188E-03         252.1129E-03               3.42852449E+03
                   1.4500047E-03          261.153351E-03             3.67408538E+03
                   1.50000739E-03         270.194031E-03             3.62966132E+03
                   1.55000079E-03         279.232819E-03             3.85134768E+03
                   1.60000348E-03         288.273315E-03             4.02531338E+03
                   1.65000618E-03         297.313721E-03             4.16797972E+03
                   1.70000887E-03         306.354156E-03             4.3189559E+03 
                   1.75000226E-03         315.393036E-03             4.26680279E+03
                   1.80000496E-03         324.433441E-03             4.51549911E+03
                   1.85000765E-03         333.47406E-03              4.61144066E+03
                   1.90000105E-03         342.512756E-03             4.69942045E+03
                   1.95000374E-03         351.553314E-03             4.93288469E+03
                   2.00000668E-03         360.593811E-03             4.96269035E+03
                   2.04999995E-03         369.63269E-03              5.17687607E+03
                   2.10000277E-03         378.673126E-03             5.23553324E+03
                   2.15000534E-03         387.713501E-03             5.3175745E+03 
                   2.20000815E-03         396.754181E-03             5.53264761E+03
                   2.25000143E-03         405.792908E-03             5.58653116E+03
                   2.30000424E-03         414.833374E-03             5.84805918E+03
                   2.35000706E-03         423.873871E-03             5.80401611E+03
                   2.40000033E-03         432.912781E-03             5.93451166E+03
                   2.45000315E-03         441.953033E-03             6.16854191E+03
                   2.50000572E-03         450.993561E-03             6.19771814E+03
                   2.55000854E-03         460.019348E-03             6.43577242E+03
                   2.60000181E-03         468.978241E-03             6.46788263E+03
                   2.65000463E-03         477.93869E-03              6.65991259E+03
                   2.7000072E-03          486.899353E-03             6.75303745E+03
                   2.75000072E-03         495.858185E-03             6.7724309E+03 
                   2.80000329E-03         504.818848E-03             7.00406981E+03
                   2.8500061E-03          513.778992E-03             7.05179358E+03
                   2.90000892E-03         522.739441E-03             7.28821659E+03
                   2.95000219E-03         531.698303E-03             7.40800714E+03
                   3.00000501E-03         540.658875E-03             7.40936661E+03
                   3.05000758E-03         549.619507E-03             7.63027906E+03
                   3.1000011E-03          558.578308E-03             7.6728158E+03 
                   3.15000367E-03         567.538513E-03             7.85465336E+03
                   3.20000648E-03         576.499023E-03             7.9310236E+03 
                   3.24999976E-03         585.457886E-03             8.04970932E+03
                   3.30000257E-03         594.418457E-03             8.3262701E+03 
                   3.35000515E-03         603.379089E-03             8.27558231E+03
                   3.40000796E-03         612.339233E-03             8.46792412E+03
                   3.45000124E-03         621.298096E-03             8.54874706E+03
                   3.50000405E-03         630.258606E-03             8.67187405E+03
                   3.55000687E-03         639.219238E-03             8.8640728E+03 
                   3.60000014E-03         648.17804E-03              8.8517971E+03 
                   3.65000296E-03         657.138672E-03             9.13080978E+03
                   3.70000553E-03         666.098877E-03             9.17551231E+03
                   3.75000834E-03         675.059509E-03             9.29435253E+03
                   3.80000162E-03         684.018311E-03             9.42677402E+03
                   3.85000443E-03         692.978699E-03             9.44503498E+03
