
                     X                   displacement                force         

                   0.                       0.                      -0.            
                  10.                      20.9999924E-06          136.60849       
                  20.                      41.9999847E-06          273.313904      
                  30.                      63.0000076E-06          410.116089      
                  40.                      83.9999695E-06          546.719543      
                  50.                     105.000015E-06           680.951294      
                  60.                     126.000015E-06           810.147034      
                  70.                     146.999969E-06           932.712463      
                  80.                     167.999939E-06             1.04778278E+03
                  90.                     188.999985E-06             1.15508223E+03
                 100.                     210.000031E-06             1.25471485E+03
                 110.                     231.000015E-06             1.34677088E+03
                 120.                     252.000031E-06             1.43082142E+03
                 130.                     273.E-06                   1.50698066E+03
                 140.                     293.999939E-06             1.57292235E+03
                 150.                     315.E-06                   1.62973905E+03
                 160.                     335.999878E-06             1.67779136E+03
                 170.                     357.000122E-06             1.71801734E+03
                 180.                     377.999969E-06             1.75152409E+03
                 190.                     399.000031E-06             1.78048539E+03
                 200.                     420.000061E-06             1.80558109E+03
                 210.                     440.999939E-06             1.82731688E+03
                 220.                     462.000031E-06             1.84615242E+03
                 230.                     482.999908E-06             1.86266375E+03
                 240.                     504.000061E-06             1.87696099E+03
                 250.                     524.999817E-06             1.88947952E+03
                 260.                     546.E-06                   1.90045142E+03
                 270.                     567.000183E-06             1.91010153E+03
                 280.                     587.999878E-06             1.91865456E+03
                 290.                     609.000061E-06             1.92626262E+03
                 300.                     630.E-06                   1.93304443E+03
                 310.                     651.E-06                   1.93911648E+03
                 320.                     671.999756E-06             1.9446876E+03 
                 330.                     693.000061E-06             1.94987607E+03
                 340.                     714.000244E-06             1.95475864E+03
                 350.                     734.999817E-06             1.95933259E+03
                 360.                     755.999939E-06             1.96359527E+03
                 370.                     777.E-06                   1.96765924E+03
                 380.                     798.000061E-06             1.97151899E+03
                 390.                     819.000061E-06             1.97518826E+03
                 400.                     840.000122E-06             1.97866845E+03
                 410.                     861.000183E-06             1.98201966E+03
                 420.                     881.999878E-06             1.98528063E+03
                 430.                     902.999756E-06             1.9884547E+03 
                 440.                     924.000061E-06             1.99153173E+03
                 450.                     945.E-06                   1.99451172E+03
                 460.                     965.999817E-06             1.99742281E+03
                 470.                     987.000305E-06             2.00027537E+03
                 480.                       1.00800014E-03           2.0030756E+03 
                 490.                       1.02899981E-03           2.00580192E+03
                 500.                       1.04999959E-03           2.00848174E+03
                 510.                       1.07100034E-03           2.01112318E+03
                 520.                       1.09200001E-03           2.01373267E+03
                 530.                       1.11299992E-03           2.01629567E+03
                 540.                       1.13400042E-03           2.01883626E+03
                 550.                       1.15500009E-03           2.02136874E+03
                 560.                       1.17599976E-03           2.02388716E+03
                 570.                       1.19699967E-03           2.0263679E+03 
                 580.                       1.21800017E-03           2.02880311E+03
                 590.                       1.23900008E-03           2.03120017E+03
                 600.                       1.25999999E-03           2.03355455E+03
                 610.                       1.28100038E-03           2.03586984E+03
                 620.                       1.30200005E-03           2.03814149E+03
                 630.                       1.32299972E-03           2.04039049E+03
                 640.                       1.34399951E-03           2.04261589E+03
                 650.                       1.36500001E-03           2.04482055E+03
                 660.                       1.38600016E-03           2.04699492E+03
                 670.                       1.40699995E-03           2.04914904E+03
                 680.                       1.42800045E-03           2.05128384E+03
                 690.                       1.449E-03                2.05339932E+03
                 700.                       1.46999967E-03           2.0554893E+03 
                 710.                       1.49099946E-03           2.05753803E+03
                 720.                       1.51199985E-03           2.05957198E+03
                 730.                       1.53300023E-03           2.06157064E+03
                 740.                       1.55400002E-03           2.06352973E+03
                 750.                       1.57500041E-03           2.06544518E+03
                 760.                       1.59600008E-03           2.06731462E+03
                 770.                       1.61699963E-03           2.06913638E+03
                 780.                       1.63800013E-03           2.07090569E+03
                 790.                       1.65899968E-03           2.07262254E+03
                 800.                       1.68000031E-03           2.07428074E+03
                 810.                       1.70100009E-03           2.07588243E+03
                 820.                       1.72200036E-03           2.0774219E+03 
                 830.                       1.74300003E-03           2.07888961E+03
                 840.                       1.7639997E-03            2.08027554E+03
                 850.                       1.78499985E-03           2.08156705E+03
                 860.                       1.80599952E-03           2.08274817E+03
                 870.                       1.8270005E-03            2.08379006E+03
                 880.                       1.84800017E-03           2.08464837E+03
                 890.                       1.86900043E-03           2.08524942E+03
                 900.                       1.88999999E-03           2.08551693E+03
                 910.                       1.91099966E-03           2.08545685E+03
                 920.                       1.93199968E-03           2.08507967E+03
                 930.                       1.95299947E-03           2.08437943E+03
                 940.                       1.97400057E-03           2.08337569E+03
                 950.                       1.99500072E-03           2.08207941E+03
                 960.                       2.01600027E-03           2.08049917E+03
                 970.                       2.03699994E-03           2.07865739E+03
                 980.                       2.05799961E-03           2.07656145E+03
                 990.                       2.07899976E-03           2.07421851E+03
                   1.E+03                   2.09999919E-03           2.07162452E+03




