displacement/m,displacement/mm,force/kN,force/N
2.1101243339253996e-06,0.0021101243339253996,0.027900000000000032,27.900000000000034
2.3795279887688087e-06,0.002379527988768809,0.03169185644192101,31.691856441921008
2.648931643612218e-06,0.002648931643612218,0.035483712883841986,35.48371288384199
2.9183352984556275e-06,0.0029183352984556276,0.039275569325762975,39.27556932576297
3.1877389532990367e-06,0.003187738953299037,0.04306742576768395,43.06742576768395
3.457142608142446e-06,0.003457142608142446,0.04685928220960493,46.859282209604935
3.726546262985855e-06,0.003726546262985855,0.050651138651525915,50.65113865152591
3.995949917829265e-06,0.003995949917829264,0.054442995093446904,54.4429950934469
4.265353572672673e-06,0.0042653535726726735,0.05823485153536788,58.23485153536788
4.534757227516083e-06,0.004534757227516083,0.06202670797728886,62.02670797728886
4.804160882359492e-06,0.004804160882359492,0.06581856441920984,65.81856441920985
5.073564537202901e-06,0.005073564537202901,0.06961042086113084,69.61042086113083
5.342968192046311e-06,0.005342968192046311,0.07340227730305184,73.40227730305183
5.61237184688972e-06,0.0056123718468897195,0.0771941337449728,77.1941337449728
5.881775501733129e-06,0.0058817755017331295,0.08098599018689379,80.98599018689379
6.151179156576538e-06,0.006151179156576538,0.08477784662881477,84.77784662881477
6.420582811419948e-06,0.006420582811419948,0.08856970307073576,88.56970307073577
6.689986466263356e-06,0.006689986466263356,0.09236155951265675,92.36155951265674
6.959390121106767e-06,0.006959390121106766,0.09615341595457774,96.15341595457774
7.2287937759501746e-06,0.007228793775950175,0.0999452723964987,99.9452723964987
7.498197430793585e-06,0.007498197430793585,0.1037371288384197,103.73712883841971
7.767601085636994e-06,0.007767601085636993,0.10752898528034067,107.52898528034068
8.037004740480402e-06,0.008037004740480403,0.11132084172226166,111.32084172226166
8.306408395323811e-06,0.008306408395323811,0.11511269816418265,115.11269816418265
8.575812050167222e-06,0.008575812050167221,0.11890455460610365,118.90455460610364
8.845215705010632e-06,0.008845215705010631,0.12269641104802463,122.69641104802463
9.114619359854039e-06,0.00911461935985404,0.1264882674899456,126.4882674899456
9.38402301469745e-06,0.00938402301469745,0.1302801239318666,130.2801239318666
9.653426669540858e-06,0.009653426669540858,0.1340719803737876,134.0719803737876
9.922830324384267e-06,0.009922830324384267,0.13786383681570855,137.86383681570854
1.0192233979227676e-05,0.010192233979227677,0.14165569325762953,141.65569325762954
1.0461637634071085e-05,0.010461637634071085,0.14544754969955054,145.44754969955054
1.0731041288914495e-05,0.010731041288914495,0.1492394061414715,149.2394061414715
1.1000444943757905e-05,0.011000444943757905,0.1530312625833925,153.0312625833925
1.1269848598601314e-05,0.011269848598601313,0.15682311902531348,156.82311902531347
1.1539252253444723e-05,0.011539252253444723,0.16061497546723447,160.61497546723447
1.1808655908288132e-05,0.011808655908288132,0.16440683190915548,164.40683190915547
1.2078059563131542e-05,0.012078059563131542,0.16819868835107646,168.19868835107647
1.234746321797495e-05,0.01234746321797495,0.1719905447929974,171.9905447929974
1.261686687281836e-05,0.01261686687281836,0.17578240123491842,175.7824012349184
1.2886270527661768e-05,0.012886270527661768,0.17957425767683938,179.57425767683938
1.3155674182505179e-05,0.013155674182505179,0.1833661141187604,183.36611411876038
1.3425077837348587e-05,0.013425077837348587,0.1871579705606813,187.15797056068132
1.3694481492191996e-05,0.013694481492191997,0.19094982700260235,190.94982700260235
1.3963885147035405e-05,0.013963885147035405,0.1947416834445233,194.74168344452332
1.4233288801878815e-05,0.014233288801878815,0.19853353988644434,198.53353988644434
1.4502692456722224e-05,0.014502692456722224,0.2023253963283653,202.3253963283653
1.4772096111565633e-05,0.014772096111565634,0.2061172527702863,206.1172527702863
1.5041499766409043e-05,0.015041499766409044,0.20990910921220726,209.90910921220726
1.531090342125245e-05,0.015310903421252452,0.21370096565412824,213.70096565412825
1.558030707609586e-05,0.015580307076095862,0.21749282209604925,217.49282209604925
1.584971073093927e-05,0.01584971073093927,0.22128467853797024,221.28467853797022
1.611911438578268e-05,0.01611911438578268,0.22507653497989122,225.07653497989122
1.6388518040626092e-05,0.01638851804062609,0.22886839142181223,228.86839142181222
1.66579216954695e-05,0.0166579216954695,0.23266024786373318,232.6602478637332
1.6927325350312906e-05,0.016927325350312907,0.2364521043056542,236.4521043056542
1.7196729005156317e-05,0.017196729005156317,0.24024396074757517,240.2439607475752
1.7466132659999727e-05,0.017466132659999727,0.24403581718949613,244.03581718949613
1.7735536314843134e-05,0.017735536314843134,0.24782767363141708,247.82767363141707
1.8004939969686545e-05,0.018004939969686544,0.2516195300733381,251.61953007333807
1.8274343624529955e-05,0.018274343624529954,0.2554113865152591,255.41138651525907
1.8543747279373365e-05,0.018543747279373364,0.25920324295718006,259.20324295718007
1.881315093421677e-05,0.01881315093421677,0.26299509939910104,262.99509939910104
1.908255458906018e-05,0.01908255458906018,0.266786955841022,266.786955841022
1.935195824390359e-05,0.01935195824390359,0.270578812282943,270.578812282943
1.9621361898747e-05,0.019621361898747,0.274370668724864,274.370668724864
1.989076555359041e-05,0.01989076555359041,0.27816252516678497,278.162525166785
2.0160169208433818e-05,0.020160169208433817,0.28195438160870595,281.95438160870594
2.042957286327723e-05,0.020429572863277227,0.285746238050627,285.74623805062697
2.069897651812064e-05,0.020698976518120638,0.2895380944925479,289.53809449254794
2.096838017296405e-05,0.020968380172964048,0.2933299509344689,293.3299509344689
2.1237783827807453e-05,0.021237783827807454,0.2971218073763899,297.1218073763899
2.1507187482650863e-05,0.021507187482650864,0.30091366381831086,300.91366381831085
2.1776591137494274e-05,0.021776591137494274,0.3047055202602319,304.7055202602319
2.2045994792337684e-05,0.022045994792337684,0.3084973767021528,308.49737670215285
2.231539844718109e-05,0.02231539844718109,0.3122892331440738,312.2892331440738
2.25848021020245e-05,0.0225848021020245,0.3160810895859948,316.0810895859948
2.2854205756867912e-05,0.02285420575686791,0.3198729460279158,319.8729460279158
2.3123609411711323e-05,0.02312360941171132,0.3236648024698368,323.6648024698368
2.3393013066554726e-05,0.023393013066554728,0.32745665891175774,327.45665891175776
2.3662416721398137e-05,0.023662416721398138,0.3312485153536787,331.2485153536787
2.3931820376241547e-05,0.023931820376241548,0.33504037179559976,335.04037179559975
2.4201224031084957e-05,0.024201224031084958,0.33883222823752074,338.8322282375207
2.4470627685928368e-05,0.024470627685928368,0.3426240846794418,342.62408467944175
2.4740031340771775e-05,0.024740031340771775,0.3464159411213627,346.4159411213627
2.5009434995615185e-05,0.025009434995615185,0.3502077975632837,350.2077975632837
2.5278838650458596e-05,0.025278838650458595,0.3539996540052046,353.9996540052046
2.5548242305302006e-05,0.025548242305302005,0.35779151044712565,357.79151044712563
2.581764596014541e-05,0.02581764596014541,0.3615833668890466,361.5833668890466
2.608704961498882e-05,0.02608704961498882,0.3653752233309676,365.37522333096763
2.635645326983223e-05,0.02635645326983223,0.36916707977288865,369.16707977288866
2.662585692467564e-05,0.02662585692467564,0.37295893621480963,372.9589362148096
2.6895260579519048e-05,0.026895260579519048,0.37675079265673056,376.75079265673054
2.716466423436246e-05,0.027164664234362458,0.3805426490986515,380.5426490986515
2.743406788920587e-05,0.027434067889205868,0.3843345055405725,384.33450554057254
2.770347154404928e-05,0.027703471544049278,0.38812636198249356,388.12636198249356
2.7972875198892687e-05,0.027972875198892688,0.39191821842441454,391.91821842441453
2.8242278853736094e-05,0.028242278853736095,0.39571007486633547,395.71007486633545
2.8511682508579504e-05,0.028511682508579505,0.39950193130825645,399.5019313082565
2.8781086163422915e-05,0.028781086163422915,0.4032937877501775,403.2937877501775
2.9050489818266325e-05,0.029050489818266325,0.4070856441920985,407.08564419209847
2.9319893473109732e-05,0.02931989347310973,0.41087750063401945,410.87750063401944
2.9589297127953142e-05,0.02958929712795314,0.4146693570759405,414.66935707594047
2.9858700782796553e-05,0.02985870078279655,0.4184612135178615,418.4612135178615
3.0128104437639963e-05,0.030128104437639962,0.4222530699597824,422.2530699597824
3.0397508092483367e-05,0.03039750809248337,0.4260449264017034,426.0449264017034
3.066691174732678e-05,0.03066691174732678,0.4298367828436244,429.8367828436244
3.093631540217019e-05,0.03093631540217019,0.4336286392855454,433.6286392855454
3.12057190570136e-05,0.0312057190570136,0.4374204957274663,437.4204957274663
3.1475122711857005e-05,0.031475122711857005,0.4412123521693873,441.2123521693873
3.1744526366700416e-05,0.031744526366700415,0.4450042086113083,445.0042086113083
3.2013930021543826e-05,0.032013930021543825,0.44879606505322933,448.7960650532293
3.228333367638724e-05,0.032283333676387235,0.45258792149515026,452.5879214951503
3.255273733123065e-05,0.032552737331230645,0.4563797779370713,456.3797779370713
3.282214098607406e-05,0.032822140986074055,0.46017163437899233,460.17163437899234
3.309154464091747e-05,0.033091544640917465,0.46396349082091326,463.96349082091325
3.336094829576087e-05,0.03336094829576087,0.4677553472628342,467.75534726283416
3.3630351950604275e-05,0.03363035195060428,0.4715472037047552,471.54720370475525
