
                     X                   displacement                force         

                   0.                       0.                       1.01185679    
                  50.0018578E-06           10.9982166E-03          106.003296      
                 100.000572E-06            21.9998569E-03          397.145813      
                 150.000946E-06            32.9880753E-03          395.545288      
                 200.001312E-06            43.9641495E-03          644.819092      
                 250.001694E-06            54.9402313E-03          697.766357      
                 300.002075E-06            65.944397E-03           780.22168       
                 350.002472E-06            76.9524536E-03            1.2121737E+03 
                 400.002838E-06            87.9605103E-03            1.18874073E+03
                 450.000305E-06            98.9680099E-03            1.41125536E+03
                 500.000641E-06           109.976059E-03             1.43615925E+03
                 550.001038E-06           120.984093E-03             1.55426359E+03
                 600.001465E-06           131.992264E-03             1.83369946E+03
                 650.001831E-06           143.000351E-03             1.83960187E+03
                 700.002197E-06           154.008392E-03             2.16627741E+03
                 750.002563E-06           165.016464E-03             2.29755592E+03
                 800.E-06                 176.023941E-03             2.43269897E+03
                 850.000427E-06           187.031952E-03             2.68245745E+03
                 900.000793E-06           198.040039E-03             2.57567048E+03
                 950.00116E-06            209.048248E-03             2.79878902E+03
                   1.00000155E-03         220.056213E-03             2.99994683E+03
                   1.05000198E-03         231.064301E-03             3.15975595E+03
                   1.10000229E-03         242.072479E-03             3.41943908E+03
                   1.15000272E-03         253.080399E-03             3.37314963E+03
                   1.20000017E-03         264.087799E-03             3.71473408E+03
                   1.2500006E-03          275.095978E-03             3.7702105E+03 
                   1.30000091E-03         286.104126E-03             3.84957051E+03
                   1.35000134E-03         297.112091E-03             4.11808729E+03
                   1.40000165E-03         308.120178E-03             4.1438508E+03 
                   1.45000207E-03         319.128387E-03             4.47659349E+03
                   1.5000025E-03          330.136322E-03             4.55030346E+03
                   1.55000281E-03         341.144531E-03             4.63604784E+03
                   1.60000026E-03         352.151886E-03             4.83583498E+03
                   1.65000069E-03         363.160095E-03             4.90429449E+03
                   1.70000112E-03         374.168121E-03             5.24597502E+03
                   1.75000143E-03         385.176056E-03             5.28587008E+03
                   1.80000186E-03         396.184265E-03             5.36558294E+03
                   1.85000217E-03         407.192261E-03             5.66158819E+03
                   1.9000026E-03          418.20047E-03              5.6454792E+03 
                   1.95000005E-03         429.207825E-03             5.88743782E+03
                   2.E-03                 440.645935E-03             5.98026657E+03
                   2.05000091E-03         452.112885E-03             6.1445365E+03 
                   2.10000181E-03         463.483093E-03             6.43750048E+03
                   2.14999986E-03         474.682831E-03             6.46346807E+03
                   2.20000076E-03         485.882965E-03             6.644485E+03  
                   2.25000143E-03         497.083405E-03             6.83567381E+03
                   2.30000234E-03         508.283569E-03             6.89127159E+03
                   2.35000038E-03         519.482849E-03             7.18825197E+03
                   2.40000129E-03         530.683289E-03             7.27356195E+03
                   2.45000219E-03         541.883545E-03             7.36528778E+03
                   2.50000024E-03         553.083252E-03             7.66683722E+03
                   2.55000091E-03         564.283325E-03             7.70539618E+03
                   2.60000181E-03         575.483398E-03             7.92941523E+03
                   2.64999986E-03         586.683228E-03             8.09437275E+03
                   2.70000076E-03         597.88324E-03              8.08097363E+03
                   2.75000167E-03         609.083252E-03             8.40987778E+03
                   2.80000257E-03         620.283386E-03             8.51379871E+03
                   2.85000062E-03         631.483154E-03             8.66620445E+03
                   2.90000129E-03         642.683289E-03             8.93671989E+03
                   2.95000219E-03         653.883606E-03             8.87768841E+03
                   3.00000024E-03         665.083008E-03             9.11201096E+03
                   3.05000114E-03         676.283142E-03             9.2748394E+03 
                   3.10000205E-03         687.483459E-03             9.34879112E+03
                   3.1500001E-03          698.682861E-03             9.60392666E+03
                   3.20000076E-03         709.882996E-03             9.53660011E+03
                   3.25000167E-03         721.083374E-03             9.6950388E+03 
                   3.29999971E-03         732.282898E-03             9.89131737E+03
                   3.35000062E-03         743.483215E-03             9.79246521E+03
