displacement/m,displacement/mm,force/kN,force/N
7.27100350058343e-06,0.0072710035005834305,0.1014,101.4
7.444104512288669e-06,0.007444104512288669,0.10377356107250221,103.77356107250222
7.617205523993907e-06,0.0076172055239939074,0.10614712214500446,106.14712214500446
7.790306535699146e-06,0.007790306535699145,0.10852068321750667,108.52068321750667
7.963407547404385e-06,0.007963407547404384,0.11089424429000891,110.89424429000891
8.136508559109622e-06,0.008136508559109622,0.11326780536251115,113.26780536251114
8.30960957081486e-06,0.00830960957081486,0.11564136643501337,115.64136643501337
8.4827105825201e-06,0.008482710582520099,0.11801492750751558,118.01492750751558
8.655811594225337e-06,0.008655811594225337,0.12038848858001783,120.38848858001782
8.828912605930576e-06,0.008828912605930576,0.12276204965252006,122.76204965252006
9.002013617635814e-06,0.009002013617635814,0.12513561072502227,125.13561072502227
9.175114629341053e-06,0.009175114629341053,0.12750917179752452,127.50917179752452
9.34821564104629e-06,0.00934821564104629,0.12988273287002675,129.88273287002676
9.521316652751528e-06,0.009521316652751528,0.13225629394252897,132.25629394252897
9.694417664456767e-06,0.009694417664456768,0.1346298550150312,134.62985501503118
9.867518676162005e-06,0.009867518676162005,0.13700341608753341,137.00341608753342
1.0040619687867242e-05,0.010040619687867243,0.13937697716003566,139.37697716003566
1.0213720699572482e-05,0.010213720699572482,0.14175053823253797,141.75053823253796
1.0386821711277719e-05,0.01038682171127772,0.1441240993050401,144.12409930504012
1.055992272298296e-05,0.01055992272298296,0.14649766037754233,146.49766037754233
1.0733023734688198e-05,0.010733023734688197,0.14887122145004458,148.87122145004457
1.0906124746393437e-05,0.010906124746393436,0.1512447825225468,151.2447825225468
1.1079225758098674e-05,0.011079225758098674,0.153618343595049,153.618343595049
1.1252326769803912e-05,0.011252326769803912,0.15599190466755125,155.99190466755124
1.1425427781509151e-05,0.011425427781509151,0.15836546574005353,158.36546574005354
1.1598528793214389e-05,0.011598528793214389,0.16073902681255572,160.73902681255572
1.1771629804919626e-05,0.011771629804919626,0.16311258788505795,163.11258788505793
1.1944730816624866e-05,0.011944730816624866,0.1654861489575602,165.4861489575602
1.2117831828330105e-05,0.012117831828330105,0.1678597100300624,167.8597100300624
1.2290932840035342e-05,0.012290932840035343,0.17023327110256456,170.23327110256457
1.246403385174058e-05,0.01246403385174058,0.1726068321750668,172.6068321750668
1.263713486344582e-05,0.01263713486344582,0.1749803932475691,174.98039324756908
1.2810235875151057e-05,0.012810235875151057,0.17735395432007128,177.3539543200713
1.2983336886856294e-05,0.012983336886856295,0.17972751539257353,179.72751539257354
1.3156437898561534e-05,0.013156437898561534,0.18210107646507576,182.10107646507575
1.3329538910266771e-05,0.013329538910266772,0.18447463753757795,184.47463753757796
1.3502639921972009e-05,0.01350263992197201,0.1868481986100802,186.8481986100802
1.3675740933677248e-05,0.013675740933677249,0.18922175968258245,189.22175968258244
1.3848841945382489e-05,0.013848841945382488,0.19159532075508465,191.59532075508466
1.4021942957087727e-05,0.014021942957087726,0.1939688818275869,193.9688818275869
1.4195043968792964e-05,0.014195043968792963,0.19634244290008912,196.3424429000891
1.4368144980498203e-05,0.014368144980498203,0.19871600397259134,198.71600397259135
1.4541245992203441e-05,0.01454124599220344,0.20108956504509354,201.08956504509354
1.4714347003908679e-05,0.014714347003908678,0.2034631261175958,203.46312611759578
1.4887448015613918e-05,0.014887448015613917,0.20583668719009804,205.83668719009805
1.5060549027319157e-05,0.015060549027319157,0.2082102482626003,208.2102482626003
1.5233650039024395e-05,0.015233650039024394,0.2105838093351025,210.5838093351025
1.5406751050729632e-05,0.015406751050729632,0.21295737040760473,212.95737040760474
1.557985206243487e-05,0.015579852062434871,0.21533093148010699,215.33093148010698
1.575295307414011e-05,0.01575295307414011,0.2177044925526092,217.7044925526092
1.5926054085845347e-05,0.015926054085845347,0.22007805362511135,220.07805362511135
1.6099155097550586e-05,0.016099155097550586,0.22245161469761365,222.45161469761365
1.6272256109255825e-05,0.016272256109255825,0.2248251757701159,224.8251757701159
1.644535712096106e-05,0.01644535712096106,0.22719873684261807,227.19873684261808
1.66184581326663e-05,0.0166184581326663,0.22957229791512032,229.57229791512032
1.679155914437154e-05,0.01679155914437154,0.2319458589876226,231.9458589876226
1.6964660156076775e-05,0.016964660156076776,0.23431942006012474,234.31942006012474
1.7137761167782015e-05,0.017137761167782015,0.23669298113262704,236.69298113262704
1.7310862179487254e-05,0.017310862179487255,0.23906654220512924,239.06654220512925
1.748396319119249e-05,0.01748396319119249,0.24144010327763146,241.44010327763147
1.765706420289773e-05,0.01765706420289773,0.2438136643501337,243.8136643501337
1.7830165214602968e-05,0.01783016521460297,0.24618722542263594,246.18722542263595
1.8003266226308204e-05,0.018003266226308205,0.24856078649513816,248.56078649513816
1.8176367238013447e-05,0.018176367238013448,0.2509343475676404,250.93434756764037
1.8349468249718683e-05,0.018349468249718684,0.2533079086401426,253.30790864014256
1.852256926142392e-05,0.01852256926142392,0.25568146971264477,255.6814697126448
1.869567027312916e-05,0.018695670273129163,0.2580550307851471,258.0550307851471
1.8868771284834397e-05,0.0188687712848344,0.26042859185764927,260.4285918576493
1.9041872296539636e-05,0.019041872296539638,0.26280215293015147,262.80215293015146
1.921497330824488e-05,0.019214973308244877,0.2651757140026537,265.1757140026537
1.9388074319950115e-05,0.019388074319950113,0.2675492750751559,267.5492750751559
1.9561175331655354e-05,0.019561175331655353,0.26992283614765816,269.9228361476582
1.9734276343360593e-05,0.019734276343360592,0.27229639722016036,272.2963972201604
1.990737735506583e-05,0.019907377355065828,0.2746699582926626,274.6699582926626
2.008047836677107e-05,0.020080478366771067,0.27704351936516486,277.04351936516485
2.0253579378476308e-05,0.020253579378476307,0.2794170804376671,279.4170804376671
2.0426680390181544e-05,0.020426680390181542,0.2817906415101693,281.7906415101693
2.0599781401886783e-05,0.020599781401886782,0.28416420258267155,284.1642025826716
2.0772882413592022e-05,0.02077288241359202,0.28653776365517375,286.53776365517376
2.0945983425297258e-05,0.020945983425297257,0.28891132472767594,288.91132472767595
2.1119084437002497e-05,0.021119084437002496,0.2912848858001782,291.2848858001782
2.1292185448707736e-05,0.021292185448707736,0.29365844687268045,293.65844687268043
2.1465286460412972e-05,0.02146528646041297,0.29603200794518264,296.0320079451826
2.1638387472118215e-05,0.021638387472118215,0.2984055690176849,298.4055690176849
2.181148848382345e-05,0.02181148848382345,0.30077913009018714,300.77913009018715
2.198458949552869e-05,0.02198458949552869,0.30315269116268934,303.15269116268934
2.215769050723393e-05,0.02215769050723393,0.3055262522351916,305.5262522351916
2.2330791518939165e-05,0.022330791518939165,0.30789981330769384,307.8998133076938
2.2503892530644404e-05,0.022503892530644404,0.3102733743801961,310.27337438019606
2.2676993542349644e-05,0.022676993542349644,0.3126469354526983,312.6469354526983
2.285009455405488e-05,0.02285009455405488,0.31502049652520053,315.02049652520054
2.302319556576012e-05,0.02302319556576012,0.3173940575977027,317.39405759770267
2.3196296577465358e-05,0.02319629657746536,0.319767618670205,319.76761867020497
2.3369397589170594e-05,0.023369397589170594,0.3221411797427072,322.14117974270715
2.3542498600875833e-05,0.023542498600875834,0.32451474081520937,324.5147408152094
2.3715599612581073e-05,0.023715599612581073,0.3268883018877117,326.8883018877117
2.3888700624286312e-05,0.023888700624286312,0.3292618629602139,329.26186296021393
2.4061801635991548e-05,0.02406180163599155,0.33163542403271606,331.63542403271606
2.4234902647696787e-05,0.024234902647696788,0.3340089851052183,334.0089851052183
2.4408003659402026e-05,0.024408003659402027,0.33638254617772056,336.38254617772054
2.4581104671107262e-05,0.024581104671107263,0.33875610725022276,338.7561072502228
2.47542056828125e-05,0.024754205682812502,0.341129668322725,341.129668322725
2.492730669451774e-05,0.02492730669451774,0.34350322939522726,343.50322939522727
2.5100407706222976e-05,0.025100407706222978,0.3458767904677294,345.8767904677294
2.5273508717928216e-05,0.025273508717928217,0.3482503515402317,348.2503515402317
2.5446609729633455e-05,0.025446609729633456,0.350623912612734,350.623912612734
2.5619710741338694e-05,0.025619710741338696,0.3529974736852361,352.9974736852361
2.579281175304393e-05,0.02579281175304393,0.3553710347577384,355.3710347577384
2.596591276474917e-05,0.02596591276474917,0.3577445958302406,357.7445958302406
2.6139013776454412e-05,0.02613901377645441,0.36011815690274285,360.11815690274284
2.6312114788159648e-05,0.026312114788159646,0.36249171797524504,362.491717975245
2.6485215799864887e-05,0.026485215799864886,0.36486527904774735,364.8652790477473
2.6658316811570126e-05,0.026658316811570125,0.3672388401202495,367.2388401202495
2.6831417823275362e-05,0.02683141782327536,0.36961240119275174,369.61240119275175
2.70045188349806e-05,0.0270045188349806,0.371985962265254,371.985962265254
2.717761984668584e-05,0.02717761984668584,0.3743595233377562,374.3595233377562
2.735072085839108e-05,0.02735072085839108,0.3767330844102585,376.73308441025847
2.7523821870096316e-05,0.027523821870096315,0.37910664548276063,379.10664548276065
2.7696922881801555e-05,0.027696922881801554,0.3814802065552628,381.48020655526284
2.7870023893506794e-05,0.027870023893506794,0.3838537676277652,383.8537676277652
2.804312490521203e-05,0.02804312490521203,0.3862273287002673,386.2273287002673
2.821622591691727e-05,0.02821622591691727,0.3886008897727696,388.60088977276956
2.838932692862251e-05,0.028389326928622508,0.3909744508452718,390.9744508452718
2.8562427940327745e-05,0.028562427940327744,0.39334801191777397,393.348011917774
2.8735528952032984e-05,0.028735528952032983,0.39572157299027627,395.7215729902763
2.8908629963738223e-05,0.028908629963738223,0.39809513406277847,398.09513406277847
2.9081730975443462e-05,0.029081730975443462,0.40046869513528077,400.46869513528077
2.9254831987148698e-05,0.029254831987148698,0.4028422562077829,402.8422562077829
2.9427932998853938e-05,0.029427932998853937,0.4052158172802852,405.2158172802852
2.9601034010559177e-05,0.029601034010559177,0.4075893783527874,407.58937835278743
2.9774135022264413e-05,0.029774135022264413,0.40996293942528955,409.96293942528956
2.9947236033969652e-05,0.029947236033969652,0.4123365004977918,412.3365004977918
3.012033704567489e-05,0.03012033704567489,0.4147100615702941,414.7100615702941
3.029343805738013e-05,0.03029343805738013,0.4170836226427963,417.0836226427963
3.0466539069085366e-05,0.030466539069085367,0.4194571837152986,419.4571837152986
3.0639640080790606e-05,0.030639640080790606,0.42183074478780075,421.83074478780077
3.0812741092495845e-05,0.030812741092495845,0.42420430586030294,424.20430586030295
3.0985842104201084e-05,0.03098584210420108,0.42657786693280525,426.57786693280525
3.115894311590632e-05,0.03115894311590632,0.42895142800530744,428.95142800530743
3.133204412761156e-05,0.031332044127611564,0.4313249890778098,431.3249890778098
