
                     X                   displacement                force         
                 705.                       1.55099988               8.72929573E+03
                 710.                       1.56200016               8.61557007E+03
                 715.                       1.57299948               8.49458122E+03
                 720.                       1.58399975               8.367733E+03  
                 725.                       1.59500015               8.24018669E+03
                 730.                       1.60599947               8.11560345E+03
                 735.                       1.61700034               7.99484777E+03
                 740.                       1.62799966               7.87938118E+03
                 745.                       1.63900006               7.76778364E+03
                 750.                       1.65000021               7.65973759E+03
                 755.                       1.66099954               7.55543089E+03
                 760.                       1.67200065               7.45403719E+03
                 765.                       1.68299985               7.35511398E+03
                 770.                       1.69400012               7.25815773E+03
                 775.                       1.70500052               7.16262579E+03
                 780.                       1.71599972               7.06838512E+03
                 785.                       1.72700024               6.97440577E+03
                 790.                       1.73799992               6.88113594E+03
                 795.                       1.74900031               6.78818893E+03
                 800.                       1.75999963               6.69556427E+03
                 805.                       1.77100003               6.60352945E+03
                 810.                       1.78200042               6.51258183E+03
                 815.                       1.79299951               6.42336559E+03
                 820.                       1.80400062               6.33648968E+03
                 825.                       1.81499982               6.25235653E+03
                 830.                       1.82600009               6.17124367E+03
                 835.                       1.83700073               6.09333754E+03
                 840.                       1.84799969               6.01874924E+03
                 845.                       1.85900021               5.94752932E+03
                 850.                       1.86999989               5.87967253E+03
                 855.                       1.8810004                5.81512594E+03
                 860.                       1.89199948               5.75378323E+03
                 865.                       1.903                    5.6955328E+03 
                 870.                       1.91400039               5.6402545E+03 
                 875.                       1.92499948               5.58784103E+03
                 880.                       1.93600059               5.5381813E+03 
                 885.                       1.94699979               5.49111652E+03
                 890.                       1.95800006               5.44649982E+03
                 895.                       1.9690007                5.40417433E+03
                 900.                       1.97999966               5.36400795E+03
                 905.                       1.99100029               5.32585001E+03
                 910.                       2.00199986               5.28954887E+03
                 915.                       2.01300025               5.25498343E+03
                 920.                       2.02399921               5.2221055E+03 
                 925.                       2.03500009               5.19086456E+03
                 930.                       2.04600048               5.16118574E+03
                 935.                       2.05699944               5.13299561E+03
                 940.                       2.06800056               5.1062355E+03 
                 945.                       2.07899952               5.08084631E+03
                 950.                       2.08999991               5.05677509E+03
                 955.                       2.10100079               5.03380299E+03
                 960.                       2.11199975               5.01199961E+03
                 965.                       2.12300038               4.99121141E+03
                 970.                       2.13399982               4.97131777E+03
                 975.                       2.14500022               4.95216036E+03
                 980.                       2.15599918               4.9336791E+03 
                 985.                       2.16700006               4.91577291E+03
                 990.                       2.17800045               4.89836979E+03
                 995.                       2.18899941               4.88141108E+03
                   1.E+03                   2.20000052               4.86477423E+03




