displacement/m,displacement/mm,force/kN,force/N
2.3742246150245e-06,0.0023742246150245,0.004599999999999839,4.599999999999839
2.6628467863125787e-06,0.002662846786312579,0.006326220344255778,6.326220344255778
2.9514689576006573e-06,0.0029514689576006573,0.008052440688513697,8.052440688513697
3.2400911288887363e-06,0.003240091128888736,0.009778661032770626,9.778661032770625
3.528713300176815e-06,0.003528713300176815,0.011504881377027511,11.50488137702751
3.8173354714648935e-06,0.0038173354714648934,0.013231101721284382,13.231101721284382
4.105957642752973e-06,0.004105957642752973,0.014957322065541255,14.957322065541256
4.394579814041051e-06,0.004394579814041051,0.01668354240979812,16.68354240979812
4.683201985329129e-06,0.00468320198532913,0.018409762754054995,18.409762754054995
4.971824156617209e-06,0.0049718241566172085,0.020135983098311862,20.13598309831186
5.2604463279052865e-06,0.0052604463279052865,0.02186220344256873,21.862203442568727
5.549068499193366e-06,0.005549068499193366,0.023588423786825605,23.588423786825604
5.8376906704814445e-06,0.005837690670481444,0.025314644131082472,25.31464413108247
6.126312841769523e-06,0.006126312841769523,0.027040864475339342,27.04086447533934
6.414935013057602e-06,0.006414935013057602,0.028767084819596212,28.767084819596214
6.70355718434568e-06,0.00670355718434568,0.03049330516385308,30.49330516385308
6.99217935563376e-06,0.00699217935563376,0.032219525508109956,32.21952550810995
7.2808015269218374e-06,0.007280801526921838,0.03394574585236682,33.94574585236682
7.569423698209918e-06,0.0075694236982099174,0.0356719661966237,35.6719661966237
7.858045869497995e-06,0.007858045869497995,0.037398186540880556,37.39818654088056
8.146668040786073e-06,0.008146668040786073,0.03912440688513743,39.12440688513743
8.435290212074153e-06,0.008435290212074153,0.0408506272293943,40.850627229394306
8.72391238336223e-06,0.008723912383362231,0.042576847573651176,42.57684757365118
9.012534554650312e-06,0.009012534554650311,0.04430306791790805,44.30306791790805
9.30115672593839e-06,0.009301156725938389,0.04602928826216491,46.02928826216491
9.589778897226467e-06,0.009589778897226467,0.047755508606421776,47.75550860642178
9.878401068514546e-06,0.009878401068514547,0.049481728950678656,49.48172895067866
1.0167023239802624e-05,0.010167023239802625,0.05120794929493553,51.20794929493553
1.0455645411090702e-05,0.010455645411090703,0.05293416963919241,52.93416963919241
1.0744267582378783e-05,0.010744267582378782,0.054660389983449256,54.66038998344926
1.103288975366686e-05,0.01103288975366686,0.05638661032770611,56.38661032770611
1.132151192495494e-05,0.01132151192495494,0.058112830671962996,58.112830671962996
1.1610134096243018e-05,0.011610134096243018,0.05983905101621988,59.83905101621988
1.1898756267531096e-05,0.011898756267531096,0.061565271360476743,61.56527136047674
1.2187378438819175e-05,0.012187378438819176,0.06329149170473361,63.29149170473361
1.2476000610107255e-05,0.012476000610107254,0.06501771204899048,65.01771204899049
1.2764622781395334e-05,0.012764622781395334,0.06674393239324736,66.74393239324736
1.3053244952683412e-05,0.013053244952683412,0.0684701527375042,68.47015273750421
1.334186712397149e-05,0.01334186712397149,0.07019637308176106,70.19637308176107
1.3630489295259569e-05,0.01363048929525957,0.07192259342601795,71.92259342601795
1.3919111466547647e-05,0.013919111466547647,0.07364881377027484,73.64881377027484
1.4207733637835728e-05,0.014207733637835727,0.0753750341145317,75.3750341145317
1.4496355809123806e-05,0.014496355809123805,0.07710125445878856,77.10125445878856
1.4784977980411883e-05,0.014784977980411883,0.07882747480304544,78.82747480304545
1.5073600151699963e-05,0.015073600151699963,0.0805536951473023,80.5536951473023
1.5362222322988042e-05,0.01536222232298804,0.08227991549155919,82.2799154915592
1.5650844494276122e-05,0.01565084449427612,0.08400613583581606,84.00613583581607
1.59394666655642e-05,0.0159394666655642,0.08573235618007294,85.73235618007294
1.622808883685228e-05,0.01622808883685228,0.08745857652432981,87.45857652432981
1.6516711008140357e-05,0.016516711008140356,0.08918479686858667,89.18479686858667
1.6805333179428436e-05,0.016805333179428436,0.09091101721284353,90.91101721284353
1.7093955350716516e-05,0.017093955350716516,0.0926372375571004,92.6372375571004
1.738257752200459e-05,0.017382577522004592,0.09436345790135728,94.36345790135728
1.767119969329267e-05,0.017671199693292672,0.09608967824561415,96.08967824561415
1.795982186458075e-05,0.01795982186458075,0.09781589858987103,97.81589858987103
1.824844403586883e-05,0.01824844403586883,0.0995421189341279,99.5421189341279
1.8537066207156906e-05,0.018537066207156908,0.10126833927838476,101.26833927838476
1.882568837844499e-05,0.018825688378444987,0.10299455962264162,102.99455962264162
1.9114310549733068e-05,0.019114310549733067,0.1047207799668985,104.7207799668985
1.9402932721021144e-05,0.019402932721021143,0.10644700031115537,106.44700031115536
1.9691554892309224e-05,0.019691554892309223,0.10817322065541224,108.17322065541224
1.9980177063597303e-05,0.019980177063597303,0.10989944099966911,109.89944099966911
2.0268799234885383e-05,0.020268799234885383,0.111625661343926,111.625661343926
2.055742140617346e-05,0.02055742140617346,0.11335188168818286,113.35188168818286
2.0846043577461538e-05,0.02084604357746154,0.1150781020324397,115.0781020324397
2.1134665748749617e-05,0.021134665748749618,0.11680432237669658,116.80432237669658
2.1423287920037694e-05,0.021423287920037695,0.11853054272095344,118.53054272095343
2.1711910091325773e-05,0.021711910091325774,0.12025676306521035,120.25676306521035
2.2000532262613852e-05,0.022000532262613854,0.12198298340946721,121.98298340946721
2.2289154433901935e-05,0.022289154433901934,0.12370920375372409,123.70920375372408
2.257777660519001e-05,0.02257777660519001,0.12543542409798095,125.43542409798096
2.286639877647809e-05,0.02286639877647809,0.1271616444422378,127.1616444422378
2.315502094776617e-05,0.02315502094776617,0.12888786478649467,128.88786478649467
2.3443643119054246e-05,0.023443643119054246,0.13061408513075157,130.61408513075156
2.3732265290342326e-05,0.023732265290342325,0.13234030547500839,132.3403054750084
2.4020887461630405e-05,0.024020887461630405,0.1340665258192653,134.06652581926528
2.430950963291848e-05,0.02430950963291848,0.13579274616352216,135.79274616352217
2.459813180420656e-05,0.02459813180420656,0.13751896650777903,137.51896650777903
2.488675397549464e-05,0.02488675397549464,0.1392451868520359,139.2451868520359
2.517537614678272e-05,0.02517537614678272,0.14097140719629278,140.97140719629277
2.5463998318070796e-05,0.025463998318070797,0.14269762754054963,142.69762754054963
2.575262048935888e-05,0.025752620489358877,0.1444238478848065,144.4238478848065
2.6041242660646958e-05,0.026041242660646956,0.14615006822906337,146.15006822906338
2.6329864831935034e-05,0.026329864831935033,0.14787628857332025,147.87628857332024
2.6618487003223113e-05,0.026618487003223112,0.14960250891757712,149.60250891757713
2.6907109174511193e-05,0.026907109174511192,0.151328729261834,151.32872926183398
2.719573134579927e-05,0.02719573134579927,0.15305494960609087,153.05494960609087
2.7484353517087348e-05,0.027484353517087348,0.15478116995034777,154.78116995034776
2.7772975688375428e-05,0.027772975688375428,0.15650739029460461,156.50739029460462
2.8061597859663507e-05,0.028061597859663508,0.1582336106388615,158.23361063886148
2.8350220030951583e-05,0.028350220030951584,0.1599598309831183,159.9598309831183
2.8638842202239663e-05,0.028638842202239664,0.1616860513273752,161.6860513273752
2.8927464373527742e-05,0.028927464373527743,0.16341227167163208,163.41227167163208
2.9216086544815818e-05,0.02921608654481582,0.16513849201588895,165.13849201588894
2.95047087161039e-05,0.0295047087161039,0.1668647123601458,166.8647123601458
2.979333088739198e-05,0.02979333088739198,0.1685909327044027,168.5909327044027
3.008195305868006e-05,0.03008195305868006,0.17031715304865958,170.31715304865958
3.0370575229968136e-05,0.030370575229968135,0.17204337339291645,172.04337339291644
3.0659197401256215e-05,0.030659197401256215,0.1737695937371733,173.7695937371733
3.094781957254429e-05,0.030947819572544295,0.1754958140814302,175.49581408143018
3.1236441743832374e-05,0.03123644174383237,0.17722203442568704,177.22203442568704
3.152506391512045e-05,0.03152506391512045,0.17894825476994394,178.94825476994393
3.1813686086408526e-05,0.03181368608640853,0.18067447511420076,180.67447511420076
3.21023082576966e-05,0.0321023082576966,0.1824006954584576,182.40069545845762
3.2390930428984685e-05,0.032390930428984686,0.1841269158027145,184.1269158027145
3.267955260027276e-05,0.03267955260027276,0.18585313614697133,185.85313614697134
3.2968174771560844e-05,0.032968174771560846,0.18757935649122826,187.57935649122825
3.325679694284892e-05,0.03325679694284892,0.18930557683548513,189.30557683548514
3.3545419114136996e-05,0.033545419114137,0.191031797179742,191.031797179742
3.383404128542507e-05,0.033834041285425075,0.19275801752399882,192.75801752399883
3.4122663456713155e-05,0.03412266345671316,0.19448423786825572,194.48423786825572
3.441128562800123e-05,0.034411285628001234,0.19621045821251254,196.21045821251255
3.469990779928931e-05,0.03469990779928931,0.1979366785567695,197.9366785567695
3.49885299705774e-05,0.034988529970577394,0.19966289890102631,199.66289890102632
3.527715214186547e-05,0.03527715214186547,0.20138911924528322,201.3891192452832
3.556577431315355e-05,0.035565774313153546,0.20311533958953998,203.11533958953999
3.585439648444163e-05,0.03585439648444163,0.20484155993379694,204.84155993379693
3.614301865572971e-05,0.036143018655729706,0.2065677802780538,206.56778027805382
3.6431640827017784e-05,0.03643164082701778,0.20829400062231065,208.29400062231065
3.6720262998305867e-05,0.036720262998305865,0.21002022096656756,210.02022096656756
3.700888516959394e-05,0.03700888516959394,0.21174644131082443,211.74644131082442
3.7297507340882025e-05,0.037297507340882025,0.2134726616550813,213.4726616550813
3.75861295121701e-05,0.0375861295121701,0.21519888199933818,215.19888199933817
3.787475168345818e-05,0.03787475168345818,0.21692510234359502,216.92510234359503
3.816337385474626e-05,0.03816337385474626,0.21865132268785192,218.65132268785192
3.8451996026034336e-05,0.03845199602603434,0.22037754303210877,220.37754303210878
3.874061819732241e-05,0.03874061819732241,0.22210376337636564,222.10376337636563
3.9029240368610495e-05,0.039029240368610496,0.22382998372062252,223.82998372062252
3.931786253989857e-05,0.03931786253989857,0.22555620406487936,225.55620406487935
3.960648471118665e-05,0.03960648471118665,0.2272824244091362,227.2824244091362
3.989510688247473e-05,0.03989510688247473,0.22900864475339314,229.00864475339313
4.0183729053762806e-05,0.04018372905376281,0.23073486509764995,230.73486509764996
4.047235122505088e-05,0.040472351225050884,0.23246108544190686,232.46108544190685
4.0760973396338965e-05,0.04076097339633897,0.23418730578616373,234.18730578616373
4.104959556762704e-05,0.041049595567627044,0.23591352613042058,235.91352613042056
4.133821773891512e-05,0.04133821773891512,0.23763974647467748,237.63974647467748
4.16268399102032e-05,0.0416268399102032,0.23936596681893435,239.36596681893434
4.191546208149128e-05,0.04191546208149128,0.2410921871631912,241.0921871631912
4.2204084252779366e-05,0.04220408425277936,0.24281840750744813,242.81840750744811
4.249270642406744e-05,0.04249270642406744,0.24454462785170497,244.54462785170497
4.278132859535552e-05,0.042781328595355515,0.24627084819596182,246.2708481959618
4.30699507666436e-05,0.0430699507666436,0.24799706854021866,247.99706854021866
4.335857293793168e-05,0.043358572937931675,0.24972328888447556,249.72328888447555
4.364719510921975e-05,0.04364719510921975,0.2514495092287324,251.44950922873238
4.3935817280507836e-05,0.043935817280507834,0.25317572957298934,253.17572957298933
4.422443945179591e-05,0.04422443945179591,0.25490194991724613,254.90194991724616
4.451306162308399e-05,0.04451306162308399,0.25662817026150303,256.62817026150304
4.480168379437207e-05,0.04480168379437207,0.25835439060575993,258.35439060575993
4.5090305965660147e-05,0.045090305965660146,0.2600806109500168,260.08061095001676
4.537892813694822e-05,0.04537892813694822,0.26180683129427357,261.8068312942736
4.5667550308236305e-05,0.045667550308236306,0.2635330516385305,263.53305163853054
4.595617247952438e-05,0.04595617247952438,0.26525927198278737,265.25927198278737
4.624479465081246e-05,0.04624479465081246,0.2669854923270442,266.9854923270442
4.653341682210054e-05,0.04653341682210054,0.2687117126713011,268.71171267130114
4.6822038993388616e-05,0.04682203899338862,0.27043793301555796,270.437933015558
4.711066116467669e-05,0.047110661164676694,0.27216415335981486,272.16415335981486
4.7399283335964775e-05,0.04739928333596478,0.27389037370407177,273.89037370407175
4.768790550725285e-05,0.047687905507252853,0.27561659404832856,275.6165940483286
4.7976527678540934e-05,0.04797652767854094,0.27734281439258546,277.34281439258547
4.826514984982901e-05,0.04826514984982901,0.27906903473684236,279.06903473684235
4.8553772021117086e-05,0.04855377202111709,0.2807952550810992,280.7952550810992
4.884239419240517e-05,0.04884239419240517,0.2825214754253561,282.52147542535613
4.913101636369325e-05,0.04913101636369325,0.28424769576961295,284.24769576961296
4.941963853498133e-05,0.049419638534981325,0.2859739161138698,285.9739161138698
4.970826070626941e-05,0.04970826070626941,0.2877001364581267,287.7001364581267
4.999688287755749e-05,0.049996882877557484,0.28942635680238354,289.42635680238357
5.028550504884556e-05,0.05028550504884556,0.2911525771466404,291.1525771466404
5.0574127220133646e-05,0.050574127220133644,0.2928787974908973,292.8787974908973
5.086274939142172e-05,0.05086274939142172,0.2946050178351542,294.6050178351542
5.11513715627098e-05,0.051151371562709796,0.296331238179411,296.331238179411
5.143999373399788e-05,0.05143999373399788,0.29805745852366794,298.05745852366795
5.172861590528596e-05,0.051728615905285956,0.2997836788679248,299.7836788679248
