
                     X                   displacement                force         

                   0.                       0.                     261.536774E-03  
                 250.002945E-06            12.491065E-03            56.1532784     
                 500.000183E-06            24.9671268E-03          137.291321      
                 750.002319E-06            37.4434128E-03          247.50798       
                   1.00000453E-03          49.9197197E-03          348.022705      
                   1.25000167E-03          62.4255791E-03          416.296661      
                   1.50000381E-03          74.9971008E-03          466.788055      
                   1.75000107E-03          87.5684052E-03          530.045044      
                   2.0000031E-03          100.139938E-03           622.107971      
                   2.25000048E-03         112.711205E-03           724.492615      
                   2.50000262E-03         125.282761E-03           803.653198      
                   2.75000453E-03         137.854279E-03           850.426575      
                   3.00000191E-03         150.425522E-03           894.28302       
                   3.25000405E-03         162.99707E-03            968.3526        
                   3.50000119E-03         175.568375E-03             1.0634203E+03 
                   3.75000334E-03         188.139923E-03             1.1348021E+03 
                   4.00000191E-03         200.946991E-03             1.17447162E+03
                   4.25000143E-03         214.147034E-03             1.22903609E+03
                   4.50000143E-03         227.346924E-03             1.27120221E+03
                   4.75000095E-03         240.447525E-03             1.3175422E+03 
                   5.00000048E-03         253.24762E-03              1.37868202E+03
                   5.25000477E-03         266.047821E-03             1.43506241E+03
                   5.50000429E-03         278.847717E-03             1.49634612E+03
                   5.75000381E-03         291.647797E-03             1.55131876E+03
                   6.00000334E-03         304.447693E-03             1.5808847E+03 
                   6.25000286E-03         317.247742E-03             1.59616637E+03
                   6.50000238E-03         330.047638E-03             1.61185813E+03
                   6.75000191E-03         342.847717E-03             1.63530803E+03
                   7.00000143E-03         355.647614E-03             1.67309713E+03
                   7.25000095E-03         368.447632E-03             1.71455836E+03
                   7.50000095E-03         381.247589E-03             1.7372086E+03 
                   7.75000048E-03         394.047607E-03             1.7362895E+03 
                   8.E-03                 406.847595E-03             1.73493326E+03
                   8.25E-03               419.647552E-03             1.75616014E+03
                   8.50000381E-03         432.447723E-03             1.7917161E+03 
                   8.75000381E-03         445.247711E-03             1.81114316E+03
                   9.00000381E-03         458.047821E-03             1.80475485E+03
                   9.25000286E-03         470.847778E-03             1.79911506E+03
                   9.50000286E-03         483.647583E-03             1.81853223E+03
                   9.75000191E-03         496.447632E-03             1.8477695E+03 
                  10.0000019E-03          509.247711E-03             1.85580933E+03
                  10.250001E-03           522.047729E-03             1.84336269E+03
                  10.500001E-03           534.847534E-03             1.84253228E+03
                  10.75E-03               547.647522E-03             1.8648541E+03 
                  11.E-03                 560.447693E-03             1.88337314E+03
                  11.2500038E-03          573.247925E-03             1.87794268E+03
                  11.5000038E-03          586.047913E-03             1.86785376E+03
                  11.7500029E-03          598.847656E-03             1.87794733E+03
                  12.0000029E-03          611.647644E-03             1.89790142E+03
                  12.2500029E-03          624.447815E-03             1.90125763E+03
                  12.5000019E-03          637.247803E-03             1.89050269E+03
                  12.7500019E-03          650.047546E-03             1.89103496E+03
                  13.000001E-03           662.847595E-03             1.90691924E+03
                  13.250001E-03           675.647705E-03             1.91593993E+03
                  13.5E-03                688.447693E-03             1.9089818E+03 
                  13.75E-03               701.247437E-03             1.90454102E+03
                  13.999999E-03           714.047546E-03             1.91517627E+03
                  14.2500038E-03          726.847778E-03             1.92613864E+03
                  14.5000029E-03          739.647766E-03             1.92318738E+03
                  14.7500029E-03          752.447754E-03             1.91764474E+03
                  15.0000029E-03          765.247559E-03             1.92360842E+03
                  15.2500019E-03          778.047668E-03             1.9335624E+03 
                  15.5000019E-03          790.847717E-03             1.93387938E+03
                  15.75E-03               802.581055E-03             1.92980886E+03
                  16.0000038E-03          813.247803E-03             1.93303657E+03
                  16.2500038E-03          823.914307E-03             1.94045091E+03
                  16.5000019E-03          834.581238E-03             1.93798804E+03
                  16.75E-03               845.247437E-03             1.93805099E+03
                  17.0000038E-03          855.914551E-03             1.9434067E+03 
