time,C_mol,CL_mol,CT_mol,C_wtppm,CL_wtppm,CT_wtppm
0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,5.41282797,4.51779795,0.894546936,0.690476746,0.576308777,0.114115578
600.0,8.26463127,6.9622016,1.30226266,1.05422366,0.888069397,0.166113922
1800.0,8.57808018,7.23361349,1.34749234,1.09412432,0.922318359,0.171873962
7200.0,8.58048534,7.23413229,1.34758699,1.0941695,0.922356689,0.171875534
