time,C_mol,CL_mol,CT_mol,C_wtppm,CL_wtppm,CT_wtppm
0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,4.07351017,3.37064528,0.703098816,0.51972113,0.429939575,0.0896973724
600.0,6.86825991,5.76550245,1.10249257,0.876228638,0.735439209,0.140653641
1800.0,8.13718414,6.85423946,1.2837882,1.03822017,0.874359985,0.163810318
7200.0,8.23320675,6.9372468,1.2972343,1.05069101,0.884772217,0.165536285
