
                     X                   displacement                force         

                   0.                       0.                       1.06347966    
                  50.0084152E-06           11.0026617E-03           82.0579987     
                 100.008461E-06            22.0019741E-03          387.29422       
                 150.01178E-06             33.0012627E-03          396.661957      
                 200.002853E-06            43.997879E-03           634.038025      
                 250.006134E-06            54.9972E-03             716.227356      
                 300.00946E-06             65.9897003E-03          731.569458      
                 350.000519E-06            76.9786911E-03            1.16887128E+03
                 400.003845E-06            87.9703903E-03            1.18820977E+03
                 450.007172E-06            98.9620819E-03            1.4186641E+03 
                 500.00708E-06            109.959152E-03             1.50278831E+03
                 550.001648E-06           120.986687E-03             1.54013956E+03
                 600.008423E-06           132.020508E-03             1.82659507E+03
                 650.00293E-06            143.051682E-03             1.85136771E+03
                 700.009766E-06           154.085617E-03             2.0546937E+03 
                 750.004272E-06           165.116791E-03             2.27227879E+03
                 800.011108E-06           176.15062E-03              2.30727029E+03
                 850.005676E-06           187.181885E-03             2.72185445E+03
                 900.000244E-06           198.213043E-03             2.69556594E+03
                 950.007019E-06           209.246933E-03             2.76865172E+03
                   1.00000155E-03         220.278091E-03             2.98098016E+03
                   1.0500083E-03          231.311951E-03             3.0296514E+03 
                   1.10000288E-03         242.343109E-03             3.3575201E+03 
                   1.15000963E-03         253.376984E-03             3.43411398E+03
                   1.20000422E-03         264.408142E-03             3.53338289E+03
                   1.25001109E-03         275.442139E-03             3.76166368E+03
                   1.30000556E-03         286.473267E-03             3.78972125E+03
                   1.35000014E-03         297.504425E-03             4.11415291E+03
                   1.40000689E-03         308.538361E-03             4.17786169E+03
                   1.45000148E-03         319.56955E-03              4.24332666E+03
                   1.50000823E-03         330.603485E-03             4.58995152E+03
                   1.55000281E-03         341.634644E-03             4.58806419E+03
                   1.60000968E-03         352.668365E-03             4.80868769E+03
                   1.65000415E-03         363.699554E-03             4.86540127E+03
                   1.70001101E-03         374.733459E-03             4.93619585E+03
                   1.75000548E-03         385.764679E-03             5.24758816E+03
                   1.80000007E-03         396.795837E-03             5.35634375E+03
                   1.85000682E-03         407.829651E-03             5.60680294E+03
                   1.90000141E-03         418.860779E-03             5.72200298E+03
                   1.95000815E-03         429.894745E-03             5.72308397E+03
                   2.00000501E-03         440.828918E-03             6.05349255E+03
                   2.05000687E-03         451.757477E-03             6.01074982E+03
                   2.10000849E-03         462.67038E-03              6.16623878E+03
                   2.15001035E-03         473.538483E-03             6.36691809E+03
                   2.20001221E-03         484.407135E-03             6.49984455E+03
                   2.25000143E-03         495.272644E-03             6.84914398E+03
                   2.30000329E-03         506.140839E-03             6.8018074E+03 
                   2.35000515E-03         517.00946E-03              7.00646162E+03
                   2.40000677E-03         527.877747E-03             7.12968922E+03
                   2.45000863E-03         538.745911E-03             7.1749115E+03 
                   2.50001049E-03         549.614197E-03             7.46942186E+03
                   2.54999995E-03         560.480042E-03             7.48146677E+03
                   2.60000157E-03         571.348206E-03             7.75730276E+03
                   2.65000343E-03         582.21637E-03              7.96428204E+03
                   2.70000529E-03         593.084717E-03             8.03902721E+03
                   2.75000691E-03         603.953308E-03             8.24265766E+03
                   2.80000877E-03         614.821411E-03             8.18531513E+03
                   2.85001063E-03         625.689636E-03             8.43083477E+03
                   2.89999986E-03         636.555481E-03             8.61708832E+03
                   2.95000172E-03         647.423767E-03             8.65019608E+03
                   3.00000358E-03         658.291931E-03             8.90979576E+03
                   3.0500052E-03          669.160156E-03             8.9248333E+03 
                   3.10000706E-03         680.028687E-03             9.13938713E+03
                   3.15000892E-03         690.896912E-03             9.23724079E+03
                   3.20001054E-03         701.765198E-03             9.25219345E+03
                   3.25E-03               712.630981E-03             9.49086094E+03
                   3.30000186E-03         723.499268E-03             9.35854244E+03
                   3.35000372E-03         734.367493E-03             9.54319668E+03
                   3.40000534E-03         745.235657E-03             9.5717783E+03 
                   3.4500072E-03          756.104187E-03             9.59868622E+03
                   3.50000906E-03         766.972412E-03             9.72878933E+03
                   3.55001068E-03         777.84082E-03              9.63987064E+03
                   3.60000014E-03         788.706482E-03             9.84544182E+03
                   3.650002E-03           799.574707E-03             9.74984932E+03
                   3.70000362E-03         810.443176E-03             9.86222458E+03
                   3.75000548E-03         821.31134E-03              9.87621117E+03
                   3.80000734E-03         832.179932E-03             9.8549509E+03 
                   3.85000896E-03         843.048035E-03            10.0106983E+03 
                   3.90001082E-03         853.91626E-03              9.87356186E+03
                   3.95001006E-03         864.967224E-03            10.070694E+03  
                   4.00000048E-03         876.041565E-03             9.97731876E+03
                   4.05000353E-03         887.119263E-03            10.0369434E+03 
                   4.1000061E-03          898.197083E-03            10.1100912E+03 
                   4.15000868E-03         909.274475E-03            10.0186043E+03 
                   4.20001125E-03         920.351685E-03            10.1940546E+03 
                   4.25000191E-03         931.42688E-03             10.0482016E+03 
                   4.30000496E-03         942.504333E-03            10.2019615E+03 
                   4.35000753E-03         953.581482E-03            10.150445E+03  
                   4.40001011E-03         964.658936E-03            10.152956E+03  
                   4.45000076E-03         975.734131E-03            10.2593145E+03 
                   4.50000334E-03         986.812012E-03            10.1298447E+03 
                   4.55000639E-03         997.889221E-03            10.3053036E+03 
                   4.60000896E-03           1.00896668              10.1649895E+03 
                   4.65001154E-03           1.02004433              10.2889776E+03 
                   4.70000219E-03           1.03111899              10.2485123E+03 
                   4.75000477E-03           1.04219651              10.2378635E+03 
                   4.80000782E-03           1.05327415              10.3338366E+03 
                   4.8500104E-03            1.06435192              10.1994886E+03 
                   4.90000105E-03           1.07542622              10.370718E+03  
                   4.95000362E-03           1.08650398              10.22085E+03   
                   5.0000062E-03            1.09758174              10.344965E+03  
                   5.05000925E-03           1.10865927              10.2827835E+03 
                   5.0999999E-03            1.11973381              10.2900181E+03 
                   5.15000248E-03           1.13081157              10.3495102E+03 
                   5.20000505E-03           1.1418891               10.2387667E+03 
                   5.25000763E-03           1.15296602              10.3892365E+03 
                   5.30001068E-03           1.16404366              10.2289181E+03 
                   5.35000134E-03           1.17511892              10.3673239E+03 
                   5.40000391E-03           1.18619585              10.2633944E+03 
                   5.45000648E-03           1.19727349              10.3117533E+03 
                   5.50000906E-03           1.20835125              10.3118963E+03 
                   5.54999971E-03           1.21942592              10.2463703E+03 
                   5.60000277E-03           1.23050332              10.3499851E+03 
                   5.65000534E-03           1.24158108              10.1999493E+03 
                   5.70000792E-03           1.25265884              10.3442783E+03 
                   5.75001049E-03           1.26373661              10.1931801E+03 
                   5.80000114E-03           1.27481091              10.2971907E+03 
                   5.8500042E-03            1.28588867              10.2109547E+03 
                   5.90000677E-03           1.29696643              10.2259989E+03 
                   5.95000935E-03           1.30804396              10.2374439E+03 
                   6.E-03                   1.3191185               10.1491022E+03 
                   6.05000257E-03           1.33019626              10.2479963E+03 
                   6.10000563E-03           1.34127378              10.0930929E+03 
                   6.1500082E-03            1.35235071              10.2234583E+03 
                   6.20001078E-03           1.36342835              10.0648842E+03 
                   6.25000143E-03           1.37450361              10.1679688E+03 
                   6.30000401E-03           1.38558054              10.0539246E+03 
                   6.35000706E-03           1.3966583               10.091258E+03  
                   6.40000963E-03           1.40773606              10.0540485E+03 
                   6.45000029E-03           1.41881132              10.0019159E+03 
                   6.50000286E-03           1.42988813              10.0504208E+03 
                   6.55000544E-03           1.44096589               9.9220314E+03 
                   6.60000849E-03           1.45204341              10.0234556E+03 
                   6.65001106E-03           1.46312118               9.86148071E+03
                   6.70000172E-03           1.47419584               9.97421932E+03
                   6.75000429E-03           1.48527312               9.81342983E+03
                   6.80000687E-03           1.496351                 9.90559387E+03
                   6.85000992E-03           1.50742853               9.7794733E+03 
                   6.90000057E-03           1.51850319               9.81289005E+03
                   6.95000315E-03           1.52958059               9.75249767E+03
                   7.00000572E-03           1.54065835               9.71148109E+03
                   7.0500083E-03            1.5517354                9.69514751E+03
                   7.10001135E-03           1.56281304               9.62876606E+03
                   7.150002E-03             1.57388818               9.60452843E+03
                   7.20000458E-03           1.58496523               9.53788567E+03
                   7.25000715E-03           1.59604287               9.50707054E+03
                   7.30000973E-03           1.60712075               9.42298317E+03
                   7.35000038E-03           1.61819506               9.40023422E+03
                   7.40000343E-03           1.6292727                9.29432678E+03
                   7.45000601E-03           1.64035058               9.26157284E+03
                   7.50000858E-03           1.6514281                9.17345047E+03
                   7.55001116E-03           1.66250598               9.08928204E+03
                   7.60000896E-03           1.67356491               9.0332222E+03 
                   7.65000153E-03           1.68464398               3.6868453E+03 
                   7.70000362E-03           1.69546497               3.40752101E+03
                   7.75E-03                 1.70638394               4.38149786E+03
                   7.80000067E-03           1.71818399               4.5948348E+03 
                   7.85000134E-03           1.72978377               5.45346403E+03
                   7.90000248E-03           1.74119997               5.57071495E+03
                   7.94999933E-03           1.75239968               4.06459808E+03
                   8.E-03                   1.76359975               3.97708106E+03
                   8.05000114E-03           1.77479982               4.12330246E+03
                   8.10000229E-03           1.78600049               5.01842928E+03
                   8.15000248E-03           1.79720056               6.39107752E+03
                   8.19999981E-03           1.80839956               5.99132824E+03
                   8.25000095E-03           1.81960034               6.27310944E+03
                   8.3000021E-03            1.83080029               6.00454044E+03
                   8.35000229E-03           1.84200037               4.63445997E+03
                   8.39999962E-03           1.85319936               6.01089001E+03
                   8.45000076E-03           1.86440015               6.60128498E+03
                   8.50000095E-03           1.87560022               6.46490526E+03
                   8.5500021E-03            1.88680017               7.7603426E+03 
                   8.59999943E-03           1.89799976               7.13466263E+03
                   8.65000057E-03           1.90919995               6.64358234E+03
                   8.70000076E-03           1.92040002               7.20388317E+03
                   8.75000191E-03           1.93159997               6.45586491E+03
                   8.80000305E-03           1.94280124               7.48879004E+03
                   8.84999943E-03           1.95399988               8.16386509E+03
                   8.90000057E-03           1.96519983               7.71943569E+03
                   8.95000172E-03           1.97639942               8.54520035E+03
                   9.00000286E-03           1.98760104               7.94423628E+03
                   9.04999924E-03           1.99880099               7.35870075E+03
                   9.10000038E-03           2.01000118               8.30881214E+03
                   9.15000153E-03           2.02120113               7.77298403E+03
                   9.20000172E-03           2.0324018                8.2234354E+03 
                   9.24999905E-03           2.04360104               9.0201025E+03 
                   9.30000019E-03           2.0548017                7.75343895E+03
                   9.35000134E-03           2.06600189               8.11955166E+03
                   9.40000153E-03           2.07720184               7.98579311E+03
                   9.45000267E-03           2.08840179               7.50514174E+03
                   9.5E-03                  2.09960151               8.24390602E+03
                   9.55000019E-03           2.1108017                7.64343548E+03
                   9.60000134E-03           2.12200165               7.46381235E+03
