time,C_mol,CL_mol,CT_mol,C_wtppm,CL_wtppm,CT_wtppm
0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,4.49018764,3.72727561,0.762661255,0.572802979,0.475469208,0.097301033
600.0,7.00916386,5.88494968,1.12279224,0.894020264,0.750828918,0.143244141
1800.0,7.36508226,6.19041443,1.173666,0.939593384,0.78986377,0.149775528
7200.0,7.37099886,6.1920352,1.17426765,0.939825256,0.790452942,0.149853851
